ID,IMDB ID,Title,Original Title,Spoken Languages,Collection,Release Date,Genres,Tagline,Overview,Runtime,Production Companies,Production Countries,Budget,Revenue,Vote Average,Vote Count,Popularity,Homepage,Status,Poster Path
390734,tt5595168,Kingsglaive: Final Fantasy XV,キングスグレイブ ファイナルファンタジーXV,日本語,Final Fantasy Collection,2016-07-09,"Action, Animation, Adventure, Drama, Fantasy, Science Fiction",Kingsglaive: Final Fantasy XV,"The magical kingdom of Lucis is home to the world’s last remaining Crystal, and the menacing empire of Niflheim is determined to steal it. King Regis of Lucis commands an elite force of soldiers called the Kingsglaive. Wielding their king’s magic, they fight to protect Lucis. As the overwhelming military might of the empire bears down, King Regis is faced with an impossible ultimatum – to marry his son, Prince Noctis to Princess Lunafreya of Tenebrae, captive of Niflheim, and surrender his lands to Niflheim rule. Although the king concedes, it becomes clear that the empire will stop at nothing to achieve their devious goals, with only the Kingsglaive standing between them and world domination.",115 mins,"Square Enix, Digic Pictures, Image Engine Design","Japan, United States of America",0,"269,980",6.8,201,7.692445,http://www.kingsglaivefinalfantasyxv-movie.com,Released,/qHvxeaYRUABP4wHrg6xNDF7RxvD.jpg
390989,tt4831420,Sharknado 4: The 4th Awakens,Sharknado 4: The 4th Awakens,English,Sharknado Collection,2016-07-31,"Comedy, Horror, Science Fiction","What happens in Vegas, stays in Vegas. Unless what happens is this.","The new installment of the Sharknado franchise takes place 5 years after Sharknado 3: Oh Hell No! There have been no Sharknados in the intervening years, but now they’re appearing again in unexpected ways.",85 mins,"The Asylum, Syfy, BondIt",United States of America,0,0,4.3,88,4.574494,http://www.syfy.com/sharknado4,Released,/jcP3HFXF1BIW9LmBrDusbbDZjBG.jpg
382399,tt3451230,High Strung,High Strung,English,StreetDance Collection,2016-04-08,"Drama, Music, Romance",See the music. Hear the dance.,"When a hip hop violinist busking in the New York subway encounters a classical dancer on scholarship at the Manhattan Conservatory of the Arts, sparks fly. With the help of a hip hop dance crew they must find a common ground while preparing for a competition that could change their lives forever.",96 mins,"Castel Film Studio, Riviera Films, Sforzando Productions","Romania, United States of America",0,"53,447",7.1,256,6.625607,http://www.highstrungthemovie.com/,Released,/DcCvi92OHAkgVlm61OFvT3vwU4.jpg
402331,tt5241578,Hard Target 2,Hard Target 2,English,Hard Target Collection,2016-07-14,"Action, Thriller",It's hunting season again...,"Forced into a deadly cat-and-mouse game, a disgraced mixed martial arts fighter is hunted through the jungles of Southeast Asia.",104 mins,"Living Films, Universal 1440 Entertainment",United States of America,0,0,5.6,44,5.070828,https://www.facebook.com/HardTargetMovie,Released,/osRjRf0zxuiytMT2Ftpv7elnZwl.jpg
20413,tt0845448,Dhamaal,Dhamaal,हिन्दी,Dhamaal Collection,2007-09-07,Comedy,"Bollywood's answer to the 1963 comedy 'It's a Mad, Mad, Mad, Mad World'.","Dhamaal is about four friends; Boman Contractor (Aashish Chaudhary), who lives a wealthy lifestyle with his eccentric dad, Nari (Asrani); dim-witted Manav (Jaaved Jaffrey), his elder brother Adi (Arshad Warsi); and Roy (Ritesh Deshmukh). All four are afflicted by the get-rich-quick virus. Their fortunes take a turn after they accidentally bump into an underworld don Bose (Prem Chopra) whilst he is about to die, who tells them about a hidden treasure in St. Sebastian Garden, Goa including ₹10crores. The group race towards Goa in Nari's stolen car, little knowing that their plans will soon be foiled, albeit hilariously, by Police Inspector Kabir Nayak (Sanjay Dutt), who wants the money at any cost.",135 mins,Maruti International,India,0,0,6.1,18,1.342057,http://www.dhamaalthefilm.com/,Released,/yVW5f6k5NuEMpfEQC1GgJwDLyET.jpg
58051,tt1573072,Housefull,हाउसफुल,हिन्दी,Housefull Collection,2010-04-30,"Comedy, Drama, Romance","He found the girl of his dreams, he fell in love and he got married... to all three.","Believing himself to be a jinx and bringing bad luck upon himself and others, a man attempts to find true love, but ends up in very complicated relationships.",135 mins,,India,0,0,5.2,31,1.974336,http://housefull.erosentertainment.com/,Released,/l4VkRnZaziGCcUrei0NJP9om0S2.jpg
188489,tt1674047,Birdemic 2: The Resurrection,Birdemic 2: The Resurrection,English,Birdemic Collection,2013-04-09,"Action, Comedy, Horror, Science Fiction",you asked for it,"A platoon of eagles and vultures attack Hollywood, California. Why did the eagles and vultures attack? Who will survive?",82 mins,"I Got a Fish Productions, Moviehead Pictures",United States of America,0,0,3.2,20,1.330868,https://chill.com/james_nguyen/birdemic2,Released,/4jd4ikL6thgZRHqi4DuMZ3L9GPr.jpg
36046,tt0410454,The Work and the Glory,The Work and the Glory,English,The Work and the Glory Collection,2004-11-24,"Drama, Romance",One Man....A Remarkable Vision; One Family....A Desperate Struggle,"When Benjamin Steed and Mary Ann Steed relocate their family to upstate New York in the early 1800's, they unwittingly settle in a town divided along religious lines. After their new hired help turns out to be at the center of the uproar, each member of the Steed family must come to terms with their own beliefs in the face of heavy persecution. Together they struggle to weather the raging controversy surrounding a young man named Joseph Smith.",110 mins,,,"7,500,000","3,347,647",6.1,7,0.52757,http://www.workandtheglory.com/,Released,/8H9hz3fsJpQsY5lUDloCWOuwoTW.jpg
351211,tt1540011,Blair Witch,Blair Witch,English,Blair Witch Collection,2016-09-15,"Thriller, Horror",There's something evil hiding in the woods.,Students on a camping trip discover something sinister is lurking beyond the trees.,90 mins,"Vertigo Entertainment, Lionsgate, Room 101, Snoot Entertainment, Hurwitz Creative","Canada, United States of America","5,000,000","45,172,994",4.9,590,11.901343,http://www.blairwitch.movie/,Released,/kqmGs9q5WZkxKub60K6pU37GdvU.jpg
39123,tt1181919,20th Century Boys - Chapter 3: Our Flag,20世紀少年 ぼくらの旗,日本語,20th Century Boys Collection,2009-08-19,"Adventure, Mystery, Science Fiction",redemption,"The final showdown, and the final reveal: who is Friend? How can he be stopped?",156 mins,,Japan,0,0,6.8,16,0.918276,http://www.20thboysfilms.com/,Released,/2mEtI7AjAaSp9bzKtEJwWoAd2ll.jpg
35701,tt0390067,Gumball 3000: The Movie,Gumball 3000: The Movie,English,Gumball 3000 Collection,2003-01-01,"Documentary, Adventure",6 Days. 150 Cars. 3000 Miles.,A 3000 mile race from San Francisco to Miami that took place in the Spring of 2003. 150 cars and stars created all kinds of mayhem and chaos over 6 days racing from coast to coast!,98 mins,,"United States of America, United Kingdom",0,0,6.0,1,0.098902,http://www.gumball3000.com/,Released,/mPuG3rCUrR8jYQT1GmVb8S7SusR.jpg
37453,tt0828151,Molly: An American Girl on the Home Front,Molly: An American Girl on the Home Front,,An American Girl Collection,2006-11-26,"Drama, Family, History",The world is at war and one girl's hope and courage are put to the test.,Molly is a girl living in the year 1944 and WWII has brought many changes to Molly's life. An English girl comes to live with Molly's family to escape the bombings. They slowly become good friends.,85 mins,"Revolution Studios, Red Om Films, Warner Bros.","Canada, United States of America",0,0,2.0,2,0.412692,http://www.americangirl.com/movie/molly/about.php,Released,/c5BHxqwIeffmrTL6MMUpjaKpH1I.jpg
89825,tt1734113,You Are Umasou,おまえうまそうだな,日本語,Omae Umasou Da na,2010-10-15,"Animation, Adventure, Family",You Look Delicious!,"You Are Umasou adapts Tatsuya Miyanishi's popular picture book about a Tyrannosaurus who comes across an Ankylosaurus baby all by himself and says, ""Gaō! Omae Umasou Dana"" (""Rawr! You look delicious."") Despite initially wanting to eat the baby Ankylosaurus, the Tyrannosaurus ends up adopting ""Umasou"" as his own.",89 mins,Asia-Do,Japan,0,0,7.0,10,0.772307,http://www.poplar.co.jp/special/umasou/,Released,/wnEtkFx3ULJxq0v4nq5mo3q9HSN.jpg
262848,tt3627704,Phantasm: Ravager,Phantasm: Ravager,English,Phantasm Collection,2016-10-07,"Science Fiction, Fantasy, Horror",The final game now begins.,"Brothers Mike and Jody join family friend Reggie to battle the Tall Man and his evil minions from another dimension, for the final time.",87 mins,Silver Sphere Corporation,United States of America,0,0,5.4,34,2.203931,http://www.phantasm.com,Released,/jWUJKiNN0OO7MxZ38EaxrA83gnw.jpg
207932,tt3062096,Inferno,Inferno,English,Robert Langdon Collection,2016-10-13,Thriller,His greatest challenge. Humanity's last hope.,"After waking up in a hospital with amnesia, professor Robert Langdon and a doctor must race against time to foil a deadly global plot.",121 mins,"Columbia Pictures, Imagine Entertainment, Mid Atlantic Films, Sony Pictures Releasing, LStar Capital","Hungary, United States of America","75,000,000","220,021,259",5.7,"2,316",18.311054,http://www.infernothemovie.com/,Released,/oFOG2yIRcluKfTtYbzz71Vj9bgz.jpg
335796,tt4361050,Ouija: Origin of Evil,Ouija: Origin of Evil,English,Ouija Collection,2016-10-20,"Horror, Thriller","When you talk to the other side, you never know who will be listening.","In 1965 Los Angeles, a widowed mother and her two daughters add a new stunt to bolster their séance scam business and unwittingly invite authentic evil into their home. When the youngest daughter is overtaken by the merciless spirit, this small family confronts unthinkable fears to save her and send her possessor back to the other side.",99 mins,"Universal Pictures, Platinum Dunes, Hasbro, Blumhouse Productions, Allspark Pictures",United States of America,"9,000,000","81,705,746",5.8,735,10.182974,http://ouijamovie.com/,Released,/pzhGcMGuOxxnq9ePtQPY80Wp0BG.jpg
343611,tt3393786,Jack Reacher: Never Go Back,Jack Reacher: Never Go Back,English,Jack Reacher Collection,2016-10-19,Action,Justice is Coming.,"Jack Reacher must uncover the truth behind a major government conspiracy in order to clear his name. On the run as a fugitive from the law, Reacher uncovers a potential secret from his past that could change his life forever.",118 mins,"Paramount Pictures, Shanghai Film Group, TC Productions, Skydance Media, Huahua Media","China, United States of America","60,000,000","162,146,076",5.3,"1,843",15.60562,http://www.jackreachermovie.com/,Released,/IfB9hy4JH1eH6HEfIgIGORXi5h.jpg
50699,tt0295732,Trancers 6: Life After Deth,Trancers 6: Life After Deth,English,Trancers Collection,2002-07-23,"Science Fiction, Thriller",Same Attitude. Different Sex.,"In a return to the groundbreaking original film's premise, Jack Deth is back - traveling back in time and into the body of his own daughter, Josephine (Zette Sullivan), on a mission to save her life and save the world from the most lethal Trancers yet. Jack/Jo must adapt and survive being a girl while avoiding many assassination attempts by more powerful and dangerous zombie-like Trancers than he's ever faced before.",85 mins,"Extraordinary Films Ltd., Young Wolf Productions",,0,0,5.4,4,0.496081,http://www.youngwolfproductions.com/trancers6/index.htm,Released,/vIbmKWs1P338MyRi2oNZwIJSaxn.jpg
338964,tt1798603,Bad Santa 2,Bad Santa 2,English,Bad Santa Collection,2016-11-23,"Comedy, Crime, Drama",Giving the holidays another shot.,"Fueled by cheap whiskey, greed and hatred, Willie Soke teams up with his angry little sidekick, Marcus, to knock off a Chicago charity on Christmas Eve. Along for the ride is chubby and cheery Thurman Merman, a 250-pound ray of sunshine who brings out Willie's sliver of humanity. Issues arise when the pair are joined by Willie's horror story of a mother, who raises the bar for the gang's ambitions, while somehow lowering the standards of criminal behavior.",87 mins,"Ingenious Media, Broad Green Pictures, Miramax",United States of America,"26,000,000","17,782,178",5.0,216,7.459161,http://www.badsanta2.com/,Released,/rZASGQ8ZbwnFTQ9L8IBlQnkVSFJ.jpg
337550,tt0814106,Flatland,Flatland,English,Flatland Collection,2007-01-01,"Animation, Science Fiction",A Journey of Many Dimensions,"Set in a world of only two dimensions inhabited by sentient geometric shapes, the story follows Arthur Square and his ever-curious granddaughter Hex. When a mysterious visitor arrives from Spaceland, Arthur and Hex must come to terms with the truth of the third dimension, risking dire consequences from the evil Circles that have ruled Flatland for a thousand years.",36 mins,Flat World Productions,United States of America,0,0,6.2,6,0.343896,http://www.flatlandthemovie.com,Released,/qsQxq9WhCGNkCFleQhY6qKzVnAj.jpg
330459,tt3748528,Rogue One: A Star Wars Story,Rogue One: A Star Wars Story,English,Star Wars Collection,2016-12-14,"Action, Adventure, Science Fiction",A Rebellion Built on Hope,A rogue band of resistance fighters unite for a mission to steal the Death Star plans and bring a new hope to the galaxy.,133 mins,"Lucasfilm, Walt Disney Pictures, Allison Shearmur Productions, Black Hangar Studios, Stereo D",United States of America,"200,000,000","1,056,057,273",7.4,"5,111",36.567575,http://www.starwars.com/films/rogue-one,Released,/qjiskwlV1qQzRCjpV0cL9pEMF9a.jpg
346672,tt3717252,Underworld: Blood Wars,Underworld: Blood Wars,"English, , ภาษาไทย, Український",Underworld Collection,2016-11-28,"Action, Fantasy, Horror",Protect the Bloodline,"Vampire death dealer Selene fends off brutal attacks from both the Lycan clan and the Vampire faction that betrayed her. With her only allies, David and his father Thomas, she must stop the eternal war between Lycans and Vampires, even if it means she has to make the ultimate sacrifice.",91 mins,"Lakeshore Entertainment, Screen Gems, Sketch Films",United States of America,"35,000,000","81,093,313",5.2,"1,619",20.02976,http://www.underworldbloodwars-movie.com/,Released,/nHXiMnWUAUba2LZ0dFkNDVdvJ1o.jpg
47971,tt1293847,xXx: Return of Xander Cage,xXx: Return of Xander Cage,English,xXx Collection,2017-01-13,"Action, Adventure, Crime","There are no more patriots, just rebels and tyrants.","Extreme athlete turned government operative Xander Cage comes out of self-imposed exile, thought to be long dead, and is set on a collision course with deadly alpha warrior Xiang and his team in a race to recover a sinister and seemingly unstoppable weapon known as Pandora's Box. Recruiting an all-new group of thrill-seeking cohorts, Xander finds himself enmeshed in a deadly conspiracy that points to collusion at the highest levels of world governments.",107 mins,"Paramount Pictures, Revolution Studios, One Race Films, Rox Productions, Maple Cage Productions",United States of America,"85,000,000","346,147,658",5.5,"1,497",17.918269,http://returnofxandercage.com,Released,/yNsdyNbQqaKN0TQxkHMws2KLTJ6.jpg
